num,polygon
1,"[[3.578363, 1.449969], [-0.920007, 1.466395], [-0.843221, -4.037295], [2.466962, -2.373096], [3.578363, 1.449969]]"
1,"[[1.722174, 0.146593], [-4.388418, 0.923401], [-4.362751, -0.840474], [3.835781, -3.552104], [1.722174, 0.146593]]"
1,"[[0.512519, 1.563534], [-0.913389, 4.273925], [-3.757674, -1.426513], [3.107728, -1.145376], [0.512519, 1.563534]]"
1,"[[4.10447, 1.258652], [-3.843966, 0.016786], [-1.400549, -0.249161], [2.889717, -4.521013], [4.10447, 1.258652]]"
1,"[[3.279657, 4.883357], [-2.514839, 1.658526], [-1.473669, -3.501068], [0.417108, -0.539231], [3.279657, 4.883357]]"
1,"[[0.580128, 2.716127], [-2.49703, 3.88357], [-2.196965, -3.438664], [0.768928, -1.489426], [0.580128, 2.716127]]"
1,"[[0.49626, 2.573736], [-1.884226, 4.830038], [-0.663076, -1.744474], [3.856739, -3.247231], [0.49626, 2.573736]]"
1,"[[2.328279, 1.181858], [-3.391761, 2.685903], [-3.154075, -1.494143], [3.027671, -0.370691], [2.328279, 1.181858]]"
1,"[[0.71825, 0.781954], [-3.694888, 4.313765], [-0.69516, -3.036898], [3.370442, -0.579372], [0.71825, 0.781954]]"
1,"[[2.458331, 0.5571], [-2.875697, 4.299936], [-1.775498, -1.956381], [1.806629, -0.914344], [2.458331, 0.5571]]"
1,"[[2.266182, 3.383362], [-1.065428, 4.874979], [-0.929411, -1.907271], [0.35799, -3.247278], [2.266182, 3.383362]]"
1,"[[4.014465, 0.18131], [-2.261077, 0.186132], [-4.601886, -1.392386], [1.945796, -2.877739], [4.014465, 0.18131]]"
1,"[[0.490756, 0.413386], [-4.451174, 1.937595], [-1.83234, -2.799952], [1.460126, -4.050343], [0.490756, 0.413386]]"
1,"[[1.894932, 1.841455], [-0.220249, 0.57693], [-4.277893, -2.874342], [3.319761, -2.026378], [1.894932, 1.841455]]"
1,"[[4.525619, 1.387904], [-2.43041, 2.440905], [-1.072259, -4.225215], [0.368145, -0.536579], [4.525619, 1.387904]]"
1,"[[0.424806, 4.568684], [-1.836397, 2.49678], [-3.454223, -0.319679], [1.074582, -1.971928], [0.424806, 4.568684]]"
1,"[[4.681559, 0.23294], [-3.309562, 0.819834], [-0.500734, -1.122775], [3.000942, -3.584288], [4.681559, 0.23294]]"
1,"[[1.522058, 3.910972], [-0.292604, 4.109393], [-2.358674, -1.367033], [1.898859, -0.962268], [1.522058, 3.910972]]"
1,"[[4.211364, 3.733366], [-3.44413, 0.063387], [-0.739754, -0.520815], [1.686353, -1.658918], [4.211364, 3.733366]]"
1,"[[1.972919, 2.24216], [-1.017694, 2.896953], [-0.919111, -3.061704], [1.004284, -3.858694], [1.972919, 2.24216]]"
1,"[[1.984101, 0.005017], [-3.916785, 3.701665], [-0.926917, -1.670046], [4.746066, -1.619817], [1.984101, 0.005017]]"
1,"[[1.322436, 3.629575], [-0.462502, 1.555333], [-2.041623, -3.486489], [1.755222, -2.616785], [1.322436, 3.629575]]"
1,"[[0.712848, 4.658276], [-0.291746, 2.936931], [-4.27001, -2.145148], [0.116263, -2.486095], [0.712848, 4.658276]]"
1,"[[2.525869, 3.181579], [-3.252938, 0.351822], [-2.95553, -2.751954], [0.02312, -1.514228], [2.525869, 3.181579]]"
1,"[[1.253162, 1.259102], [-0.250239, 3.867647], [-1.652834, -2.17667], [1.186367, -4.593202], [1.253162, 1.259102]]"
1,"[[4.781858, 1.086223], [-0.130404, 2.03385], [-2.395993, -0.449492], [2.409364, -1.533081], [4.781858, 1.086223]]"
1,"[[1.018765, 0.468264], [-2.376787, 4.609549], [-1.55193, -2.35256], [2.274408, -1.758898], [1.018765, 0.468264]]"
1,"[[1.757925, 0.578025], [-4.648216, 0.217028], [-0.568503, -2.519045], [2.662042, -2.64878], [1.757925, 0.578025]]"
1,"[[2.706186, 0.799798], [-1.277793, 2.04798], [-4.672256, -2.153326], [1.08976, -0.967208], [2.706186, 0.799798]]"
1,"[[3.535761, 1.505027], [-2.235863, 2.718658], [-1.843552, -0.158696], [4.55274, -0.602031], [3.535761, 1.505027]]"
1,"[[1.591055, 4.211127], [-0.085111, 2.413347], [-2.242537, -3.174761], [2.037787, -1.082103], [1.591055, 4.211127]]"
1,"[[0.438105, 0.502959], [-0.771556, 4.999938], [-4.224925, -0.12824], [3.005661, -0.723319], [0.438105, 0.502959]]"
1,"[[4.272904, 0.549929], [-2.577878, 2.067183], [-0.18866, -3.375803], [1.600073, -0.703029], [4.272904, 0.549929]]"
1,"[[3.130038, 0.224955], [-0.578876, 2.756854], [-1.608984, -4.205529], [2.271902, -0.638818], [3.130038, 0.224955]]"
1,"[[1.049541, 0.273421], [-1.115311, 2.628169], [-3.381241, -2.519888], [3.571602, -0.873406], [1.049541, 0.273421]]"
1,"[[1.059141, 1.803215], [-3.890296, 2.689787], [-1.484346, -2.111684], [0.729919, -1.433821], [1.059141, 1.803215]]"
1,"[[0.798292, 1.678036], [-0.160004, 2.837604], [-1.360086, -4.347057], [3.053104, -1.423924], [0.798292, 1.678036]]"
1,"[[1.667541, 0.896477], [-4.116961, 1.493487], [-1.429974, -1.894335], [3.941493, -0.448821], [1.667541, 0.896477]]"
1,"[[0.046081, 2.524159], [-1.497742, 1.2633], [-2.945866, -1.504677], [4.030868, -0.808913], [0.046081, 2.524159]]"
1,"[[2.824282, 2.881842], [-2.548773, 2.892408], [-0.557702, -2.211191], [0.35643, -1.024271], [2.824282, 2.881842]]"
1,"[[1.326342, 0.563841], [-2.693674, 2.587664], [-3.088729, -1.123517], [3.230535, -1.43687], [1.326342, 0.563841]]"
1,"[[2.749464, 2.404207], [-0.777659, 0.589992], [-3.902423, -2.240705], [1.480735, -2.004237], [2.749464, 2.404207]]"
1,"[[2.641865, 3.899036], [-2.151687, 0.927521], [-1.696283, -2.000314], [1.852715, -0.005448], [2.641865, 3.899036]]"
1,"[[0.909762, 1.060426], [-3.90426, 3.921621], [-0.869255, -1.491874], [3.399575, -1.120945], [0.909762, 1.060426]]"
1,"[[1.260945, 1.609458], [-3.971402, 0.094603], [-1.348445, -2.257737], [2.286284, -1.182222], [1.260945, 1.609458]]"
1,"[[1.678586, 1.938821], [-1.312712, 0.974885], [-1.809683, -2.540519], [0.963906, -3.893658], [1.678586, 1.938821]]"
1,"[[2.446608, 0.97985], [-2.141812, 2.290275], [-1.689468, -0.607393], [3.983971, -1.87881], [2.446608, 0.97985]]"
1,"[[1.640053, 0.39786], [-1.846645, 4.226428], [-2.272733, -0.192265], [3.434589, -1.855171], [1.640053, 0.39786]]"
1,"[[2.171914, 1.311561], [-1.099174, 2.158104], [-1.698596, -4.770192], [1.69777, -0.366852], [2.171914, 1.311561]]"
1,"[[3.624313, 3.237325], [-2.516028, 2.605251], [-0.512694, -0.910845], [0.575581, -0.717442], [3.624313, 3.237325]]"
1,"[[1.134215, 2.768104], [-1.154228, 2.010738], [-0.872826, -0.832449], [2.782617, -4.039453], [1.134215, 2.768104]]"
1,"[[3.965123, 0.118385], [-0.908522, 0.370269], [-3.776547, -2.874915], [0.189704, -2.595338], [3.965123, 0.118385]]"
1,"[[0.046012, 3.498315], [-2.197583, 2.0238], [-0.628499, -0.279716], [3.44017, -4.922803], [0.046012, 3.498315]]"
1,"[[1.855967, 1.965463], [-0.23571, 2.287227], [-4.192909, -0.778], [3.653125, -0.244843], [1.855967, 1.965463]]"
1,"[[1.32631, 1.967823], [-2.576052, 4.302722], [-0.56327, -0.604908], [2.288552, -2.72761], [1.32631, 1.967823]]"
1,"[[4.518301, 0.652739], [-4.11376, 0.261928], [-0.156923, -1.207904], [3.67887, -2.129389], [4.518301, 0.652739]]"
1,"[[4.396518, 2.415707], [-1.336162, 0.095299], [-0.036781, -1.407768], [4.914901, -0.223411], [4.396518, 2.415707]]"
1,"[[0.525226, 1.270885], [-3.177833, 0.36501], [-2.221534, -0.246208], [4.566504, -4.45176], [0.525226, 1.270885]]"
1,"[[2.106158, 0.011839], [-0.697799, 1.124748], [-3.825968, -2.135624], [1.878499, -2.065586], [2.106158, 0.011839]]"
1,"[[0.641705, 2.510519], [-0.53907, 0.042334], [-1.060966, -2.626552], [2.652589, -4.664866], [0.641705, 2.510519]]"
1,"[[3.309642, 1.003475], [-0.635343, 2.208137], [-0.025825, -1.501538], [4.158798, -1.421233], [3.309642, 1.003475]]"
1,"[[0.745568, 2.908688], [-2.918719, 2.527215], [-0.061507, -0.24498], [3.107753, -3.771247], [0.745568, 2.908688]]"
1,"[[3.637567, 2.078632], [-0.355682, 1.863782], [-3.369817, -2.893134], [0.756, -0.722726], [3.637567, 2.078632]]"
1,"[[3.89784, 0.678099], [-0.443597, 1.146658], [-1.796784, -2.645323], [3.101347, -0.921389], [3.89784, 0.678099]]"
1,"[[1.342272, 2.532939], [-1.273202, 0.869788], [-1.818903, -2.13278], [0.242689, -4.28577], [1.342272, 2.532939]]"
1,"[[0.563187, 1.826321], [-2.921583, 0.30989], [-1.495448, -4.561688], [0.573966, -0.180967], [0.563187, 1.826321]]"
1,"[[1.679245, 0.240248], [-2.330976, 3.780397], [-0.066206, -1.81275], [4.938729, -1.04019], [1.679245, 0.240248]]"
1,"[[3.076499, 0.161229], [-3.371051, 0.985353], [-2.083423, -1.058182], [0.940395, -2.362964], [3.076499, 0.161229]]"
1,"[[3.902711, 4.210998], [-0.471693, 0.347638], [-0.136069, -2.100976], [0.669261, -3.41638], [3.902711, 4.210998]]"
1,"[[0.687651, 3.5111], [-2.013974, 0.640242], [-0.009692, -0.631694], [2.452117, -4.541878], [0.687651, 3.5111]]"
1,"[[0.685689, 3.435115], [-0.340533, 3.297328], [-0.383255, -2.957457], [2.323229, -1.304759], [0.685689, 3.435115]]"
1,"[[3.765249, 0.672212], [-3.868267, 0.834824], [-0.33578, -1.19283], [0.601307, -2.41229], [3.765249, 0.672212]]"
1,"[[0.366324, 0.017537], [-0.877391, 2.805335], [-1.626395, -3.87036], [1.964733, -2.318327], [0.366324, 0.017537]]"
1,"[[1.514634, 1.267816], [-0.50804, 3.099261], [-0.099262, -0.937288], [2.846196, -4.703042], [1.514634, 1.267816]]"
1,"[[2.126147, 0.896144], [-2.710433, 3.372952], [-0.153439, -0.047505], [4.626202, -2.350527], [2.126147, 0.896144]]"
1,"[[0.897609, 3.813848], [-3.451384, 0.049233], [-4.522411, -0.463477], [0.200507, -0.709375], [0.897609, 3.813848]]"
1,"[[0.523223, 2.641955], [-3.695523, 0.11566], [-1.25602, -1.378976], [0.987873, -0.327568], [0.523223, 2.641955]]"
1,"[[1.146567, 0.663883], [-3.380877, 4.554599], [-0.494223, -1.611087], [0.112833, -2.497387], [1.146567, 0.663883]]"
1,"[[0.661148, 4.773213], [-0.504927, 0.094515], [-4.240091, -0.977149], [0.203084, -3.050314], [0.661148, 4.773213]]"
1,"[[0.322692, 1.998659], [-2.860384, 0.558391], [-0.339306, -2.339784], [0.689363, -4.449084], [0.322692, 1.998659]]"
1,"[[0.180774, 3.845515], [-1.142623, 0.80943], [-1.329081, -1.957397], [1.422756, -1.467191], [0.180774, 3.845515]]"
1,"[[0.151952, 1.728172], [-1.435796, 0.229874], [-2.57486, -1.204117], [0.332015, -4.557938], [0.151952, 1.728172]]"
1,"[[0.063437, 4.056856], [-0.808461, 1.263094], [-1.243163, -3.557275], [0.869487, -2.887995], [0.063437, 4.056856]]"
1,"[[1.601236, 1.359681], [-3.982853, 1.834852], [-4.164313, -0.23837], [0.168429, -0.16127], [1.601236, 1.359681]]"
1,"[[2.217205, 2.348013], [-0.350687, 1.150834], [-3.882785, -0.071408], [0.203216, -1.510614], [2.217205, 2.348013]]"
1,"[[4.136728, 0.089331], [-0.815859, 0.46827], [-3.33719, -4.849583], [1.324537, -0.446138], [4.136728, 0.089331]]"
1,"[[0.792776, 2.193224], [-2.704684, 1.432058], [-1.089867, -0.222012], [1.570426, -2.160278], [0.792776, 2.193224]]"
1,"[[2.562226, 2.191178], [-2.287761, 1.005374], [-1.785327, -1.610538], [0.52049, -0.294], [2.562226, 2.191178]]"
1,"[[0.330655, 0.849139], [-0.218828, 4.89839], [-1.734404, -1.426598], [0.352488, -2.11005], [0.330655, 0.849139]]"
1,"[[4.297923, 0.108602], [-1.319584, 0.727258], [-2.035382, -2.87183], [0.966387, -0.626212], [4.297923, 0.108602]]"
1,"[[3.327533, 0.532303], [-2.690494, 0.290294], [-3.356536, -2.661433], [0.61345, -0.392267], [3.327533, 0.532303]]"
1,"[[2.426033, 0.54644], [-4.557644, 2.7838], [-0.552879, -0.357685], [0.182367, -0.709347], [2.426033, 0.54644]]"
1,"[[0.228768, 0.550547], [-0.2698, 0.543261], [-0.121549, -2.505683], [3.640302, -3.948057], [0.228768, 0.550547]]"
1,"[[4.665696, 1.361819], [-0.202186, 1.13731], [-0.134381, -1.472173], [1.114045, -0.670344], [4.665696, 1.361819]]"
1,"[[0.522594, 1.076357], [-1.876635, 2.261567], [-0.195788, -0.152258], [4.054148, -0.888374], [0.522594, 1.076357]]"
1,"[[4.412888, 0.111875], [-3.903412, 0.199672], [-1.913021, -0.168013], [2.81258, -0.924713], [4.412888, 0.111875]]"
1,"[[0.259476, 3.88153], [-0.670257, 4.407538], [-0.300192, -2.324457], [0.030769, -1.955588], [0.259476, 3.88153]]"
1,"[[0.33032, 0.285079], [-1.17742, 0.717918], [-0.085056, -0.315289], [3.339301, -4.423325], [0.33032, 0.285079]]"
