num,polygon
1,"[[0.0, 0.0], [0.116101, 9.399478], [-2.436901, 9.515579], [-2.668929, 0.0]]"
1,"[[0.0, 0.0], [0.115927, 3.945344], [-4.757877, 4.061445], [-4.409747, -0.348129]]"
1,"[[0.0, 0.0], [-1.044387, 8.123064], [-3.13316, 8.123064], [-3.13316, 4.873804], [-3.713316, 4.989904], [-4.177546, 0.232028]]"
1,"[[0.0, 0.0], [3.597389, -0.116101], [4.989904, 1.276415], [4.873804, 4.293647], [-0.116101, 4.525675], [-0.580156, 3.713316], [-0.928285, 0.928285]]"
1,"[[0.0, 0.0], [0.0, 8.23899], [-4.525675, 8.471193], [-5.570061, 3.017059], [-3.249261, -0.348129]]"
1,"[[0.0, 0.0], [4.177546, 0.464056], [4.409573, 3.713316], [1.856571, 4.757702], [-0.232202, 3.365187]]"
1,"[[0.0, 0.0], [0.0, 4.061619], [3.13316, 4.061619], [3.365187, 1.276588]]"
1,"[[0.0, 0.0], [0.58033, 5.221932], [7.774935, 6.034291], [9.515579, 3.365361], [8.819321, 0.348129], [7.310705, -0.928285], [3.597389, -0.928285]]"
1,"[[0.0, 0.0], [2.78503, -1.508616], [5.45396, -1.392516], [5.105831, 1.740644], [4.525675, 2.552828], [0.928285, 2.552828], [0.348129, 1.856571]]"
1,"[[0.0, 0.0], [2.668929, 2.668929], [2.78503, 4.525675], [0.348129, 6.38242], [-3.713316, 6.614447], [-5.91819, 4.177546], [-6.034291, 0.46423]]"
1,"[[0.0, 0.0], [1.392516, 1.624543], [1.856571, 3.365187], [-4.641775, 3.249261], [-5.686162, 2.553002], [-5.686162, 0.0]]"
1,"[[0.0, 0.0], [-0.116101, 7.194604], [0.812358, 8.58712], [6.846476, 8.703221], [5.91819, 0.232028]]"
1,"[[0.0, 0.0], [-0.696257, 0.928285], [0.348129, 2.436901], [6.150218, 2.088773], [6.382245, 0.232028], [5.45396, -0.46423]]"
1,"[[0.0, 0.0], [0.232028, 8.23899], [-1.160487, 9.515405], [-8.819321, 9.283377], [-2.78503, -0.116101]]"
1,"[[0.0, 0.0], [0.0, 2.553002], [-3.713316, 2.669103], [-3.829417, 0.116101]]"
1,"[[0.0, 0.0], [0.348129, 9.283551], [-5.91819, 9.283551], [-6.846476, 8.123064], [-6.266318, 6.150391], [-6.498347, 3.249261], [-2.668929, -0.232028]]"
1,"[[0.0, 0.0], [0.46423, 13.577023], [13.460923, 13.228895], [15.549696, 7.310705], [15.549696, 3.597389], [13.344996, 1.624543], [9.631506, 1.624543], [8.355092, -0.232028], [5.45396, -2.204874], [2.553002, -2.204874]]"
1,"[[0.0, 0.0], [0.232028, 6.730374], [6.846476, 6.730374], [6.846476, 5.802089], [4.757702, 4.525675], [3.365187, 0.348129]]"
1,"[[0.0, 0.0], [0.232028, 4.177546], [4.757702, 4.177546], [4.061445, 0.232028]]"
1,"[[0.0, 0.0], [5.682506, -0.334726], [6.266318, 1.740644], [3.597215, 4.293473], [0.0, 3.365187]]"
1,"[[0.0, 0.0], [0.0, 3.597389], [2.78503, 5.454134], [4.641602, 5.454134], [4.757702, 1.044387]]"
1,"[[0.0, 0.0], [4.757877, 0.0], [4.873804, 2.901131], [3.017232, 4.757702], [0.0, 5.686162], [-0.580156, 4.757702]]"
1,"[[0.0, 0.0], [1.276588, 5.221932], [5.454134, 4.989731], [7.426806, 1.856571], [7.426806, 0.232028], [4.757877, -0.58033], [0.46423, 0.115927]]"
1,"[[0.0, 0.0], [-0.348129, 3.945518], [2.3208, 5.570061], [4.525675, 4.989904], [5.570061, 3.13316], [5.338033, 0.116101]]"
1,"[[0.0, 0.0], [0.232028, 4.061619], [-3.017232, 4.061619], [-3.945518, 0.696257]]"
1,"[[0.0, 0.0], [0.116101, 7.078677], [1.508616, 6.846476], [2.320975, 4.989904], [5.570061, 3.13316], [3.365361, -0.348129]]"
1,"[[0.0, 0.0], [-0.46423, 1.160313], [0.348129, 6.034116], [2.78503, 6.034116], [6.150218, 4.989731], [8.006963, -0.116101], [6.498347, -0.928459]]"
1,"[[0.0, 0.0], [-0.464056, 0.696257], [0.0, 5.221932], [3.249261, 6.498347], [6.266318, 5.105831], [5.91819, 0.812184], [5.106006, 0.0]]"
1,"[[0.0, 0.0], [-0.232202, 3.365361], [0.812184, 5.221932], [3.481288, 6.962576], [6.498347, 6.730549], [7.658834, 5.570061], [7.194604, -0.464056]]"
1,"[[0.0, 0.0], [0.348129, 1.508616], [3.249086, 2.78503], [13.228895, 2.78503], [13.228895, -0.348129]]"
1,"[[0.0, 0.0], [0.696257, -1.508616], [5.686162, -1.856745], [8.006963, -0.46423], [9.863708, 1.276415], [11.256223, 4.061445], [11.256223, 8.355092], [1.740644, 8.703221], [0.0, 7.542733]]"
1,"[[0.0, 0.0], [0.232202, 4.873804], [2.088773, 5.221932], [2.669103, 5.802089], [5.686162, 5.686162], [6.266318, 3.365187], [5.338033, 3.249261], [5.338033, 0.812358], [2.669103, -0.580156]]"
1,"[[0.0, 0.0], [-2.436901, 2.901131], [-2.2047, 7.426806], [-3.249086, 9.399478], [-1.508442, 10.559966], [4.409747, 10.791993], [5.686162, 9.283377], [4.989904, 2.78503]]"
1,"[[0.0, 0.0], [0.696257, 2.320975], [-0.464056, 4.409747], [-5.685988, 4.409747], [-6.266318, 2.320975], [-5.221932, -0.232028]]"
1,"[[0.0, 0.0], [-9.863708, -0.348129], [-7.194778, -8.355092], [-6.034291, -9.16745], [-2.669103, -7.542907], [-2.669103, -4.873804], [-2.901131, -3.829417], [-0.116101, -2.553002]]"
1,"[[0.0, 0.0], [2.668929, 0.0], [3.481288, 2.668929], [5.570061, 3.13316], [5.337859, 8.355092], [-1.160487, 8.23899]]"
1,"[[0.0, 0.0], [2.901131, 3.365361], [2.668929, 8.819321], [-1.972672, 8.587293], [-2.204874, 0.348129]]"
1,"[[0.0, 0.0], [3.017059, -0.232202], [4.873804, 2.3208], [4.873804, 3.597215], [1.276415, 3.597215], [-0.348129, 2.088773]]"
1,"[[0.0, 0.0], [-0.696257, 11.836379], [0.464056, 13.228895], [5.91819, 13.577023], [7.194604, 11.024195], [7.310705, 8.471193], [6.382245, 7.194778], [5.802089, 5.338033], [8.006963, 4.061619], [9.167276, 2.088773], [7.078503, 0.232202]]"
1,"[[0.0, 0.0], [-0.464056, 7.658834], [-6.962576, 7.426632], [-6.962576, 6.266318], [-3.365187, -0.348129]]"
1,"[[0.0, 0.0], [-0.46423, 8.355092], [-2.3208, 8.355092], [-5.338033, 3.597389], [-5.221932, -0.115927]]"
1,"[[0.0, 0.0], [0.812184, 7.078677], [1.276415, 7.774935], [6.614447, 7.658834], [5.45396, 6.38242], [7.426632, 0.0]]"
1,"[[0.0, 0.0], [0.0, 3.481288], [-0.46423, 4.409573], [-6.150218, 4.641775], [-7.774935, 2.553002], [-7.194604, 0.348129]]"
1,"[[0.0, 0.0], [7.658834, -0.348129], [7.774935, 3.13316], [6.846649, 4.525675], [5.91819, 4.525675], [5.221932, 4.177546], [4.177546, 4.873804], [1.392516, 4.757877], [-0.115927, 3.13316]]"
1,"[[0.0, 0.0], [-0.232028, 2.668929], [-2.2047, 3.713316], [-4.177546, 3.945344], [-6.846476, 2.900958], [-7.890861, 1.856571], [-7.426632, -0.116101]]"
1,"[[0.0, 0.0], [0.0, 3.481288], [7.194778, 3.13316], [5.106006, -0.116101]]"
1,"[[0.0, 0.0], [0.348129, 3.017232], [-6.498347, 3.249261], [-7.078677, 0.116101], [-3.713316, -0.115927], [-2.668929, -0.812184]]"
1,"[[0.0, 0.0], [0.0, 3.481288], [-4.177546, 3.249086], [-4.641602, 2.436901], [-5.105831, 0.0], [-4.409573, -0.46423]]"
1,"[[0.0, 0.0], [0.696257, 1.972846], [-3.13316, 3.017232], [-5.337859, 1.392516], [-4.641602, 0.0], [-3.249086, -1.160313]]"
1,"[[0.0, 0.0], [1.044387, 4.177546], [2.088773, 5.105831], [6.034291, 5.105831], [7.310705, 2.901131], [7.310705, 1.160487], [4.641775, -0.46423]]"
1,"[[0.0, 0.0], [-0.232028, 5.454134], [0.928459, 6.846649], [10.211837, 6.962576], [8.355092, 4.061619], [3.481288, 0.116101]]"
1,"[[0.0, 0.0], [-0.232202, 1.276415], [2.494865, 3.829417], [3.423151, 3.771453], [4.119408, 3.249261], [4.061445, -0.46423]]"
1,"[[0.0, 0.0], [4.119582, 0.406266], [5.454134, 2.378938], [4.293647, 4.293647], [-0.289992, 4.235684], [-1.10235, 2.901131], [-1.392516, 1.276588]]"
1,"[[0.0, 0.0], [4.525675, 0.057964], [4.931767, 2.436901], [3.191123, 3.249086], [0.812358, 2.959095], [-0.406093, 2.030635]]"
1,"[[0.0, 0.0], [-0.116101, 4.757702], [0.348129, 5.802089], [3.365187, 5.860053], [4.815666, 4.409573], [4.931767, 2.610966], [4.873804, 0.406093], [3.771279, -1.740644], [0.406093, -1.56658]]"
1,"[[0.0, 0.0], [1.56658, 2.610966], [2.03081, 3.655352], [-0.232028, 4.525675], [-3.249261, 4.119582], [-4.409573, 1.972672], [-4.35161, -0.928285]]"
1,"[[0.0, 0.0], [2.494865, 0.0], [2.552828, 1.334377], [1.914708, 3.017059], [0.63812, 2.726893], [-1.160487, 1.682506], [-1.160487, 0.057964]]"
1,"[[0.0, 0.0], [-0.870322, 1.392516], [-0.116101, 1.740644], [0.348129, 3.075022], [7.542733, 2.3208], [7.658834, -0.812358], [4.467711, -0.58033], [3.713316, -0.058138], [2.959095, -0.290166]]"
1,"[[0.0, 0.0], [-0.174065, 2.494865], [3.655352, 5.337859], [7.020539, 3.13316], [9.225414, 2.78503], [9.979634, 0.174065]]"
1,"[[0.0, 0.0], [-0.115927, 3.017059], [2.669103, 2.842994], [3.365361, 2.088773], [4.81584, 2.262837], [5.395996, 2.959095], [9.109486, 2.552828], [9.921671, 3.249086], [11.082159, 3.365187], [12.358573, 2.378764], [11.952481, -0.116101], [10.385901, -1.682681], [0.638294, -1.044387]]"
1,"[[0.0, 0.0], [5.221932, -0.46423], [5.337859, 8.006963], [4.177546, 14.099217], [0.986249, 14.447346]]"
1,"[[0.0, 0.0], [2.262837, -0.638294], [2.552828, -1.56658], [4.989731, -0.812358], [5.047868, 0.522193], [7.078503, 2.088773], [7.542733, 7.194604], [8.296954, 9.921671], [7.310705, 10.443865], [7.020539, 11.720278], [0.348129, 11.894343], [-0.58033, 10.211837], [-0.290166, 8.006963], [-1.972846, 8.23899], [-2.262837, 6.846476], [-0.348129, 5.91819]]"
1,"[[0.0, 0.0], [2.78503, -0.057964], [3.13316, -0.928285], [8.761358, -1.392516], [10.037772, -0.348129], [11.952481, -0.63812], [13.867189, -0.232028], [12.706701, 1.218451], [10.850131, 1.508616], [-0.057964, 1.856745], [-0.870322, 0.754395]]"
1,"[[0.0, 0.0], [0.46423, 2.959095], [-8.703221, 3.13316], [-9.341515, 2.262837], [-9.399478, -4.931941], [-6.614447, -4.177546], [-3.191123, -3.075196], [-1.798607, -0.290166]]"
1,"[[0.0, 0.0], [0.289992, 6.962576], [-6.208355, 6.788512], [-7.774935, 5.628025], [-8.006963, -0.232202], [-6.962576, -1.102524], [-1.276588, -1.276588]]"
1,"[[0.0, 0.0], [0.46423, 3.13316], [-2.552828, 4.003482], [-4.119408, 3.829417], [-7.252567, 3.713316], [-6.962576, 1.56658], [-5.685988, 0.348129], [-4.119408, -0.522193], [-0.928285, -0.696257]]"
1,"[[0.0, 0.0], [-0.115927, 3.365187], [-3.13316, 3.771279], [-4.525675, 2.3208], [-4.35161, 0.057964], [-3.655352, -1.160487], [-1.10235, -1.160487]]"
1,"[[0.0, 0.0], [0.057964, 3.423325], [-5.744125, 3.191123], [-5.686162, 2.262837], [-7.310705, 1.450479], [-7.658834, -0.522193], [-6.440383, -1.682681], [-4.525675, -0.812358]]"
1,"[[0.0, 0.0], [-0.232028, 4.467711], [0.812358, 5.395996], [4.177546, 5.395996], [5.105831, 3.423325], [4.757702, 0.986423], [3.365187, -0.696257], [1.856745, -0.812184], [1.450479, -0.115927]]"
1,"[[0.0, 0.0], [-0.174065, -7.890861], [-2.378764, -9.051349], [-3.771279, -8.58712], [-4.35161, -7.658834], [-7.716798, -7.368669], [-8.006963, -5.45396], [-8.529156, -5.45396], [-8.819147, -1.334377], [-7.774761, -0.348129], [-7.600696, 0.290166]]"
1,"[[0.0, 0.0], [-4.641775, -0.232028], [-5.570061, -3.191123], [-5.338033, -4.989731], [-3.945518, -4.873804], [-3.597389, -6.730374], [-1.218451, -6.672411], [-0.46423, -4.177546], [0.232028, -4.177546]]"
1,"[[0.0, 0.0], [2.2047, 0.0], [2.668929, 1.624717], [1.740644, 2.495039], [0.232028, 2.146911]]"
1,"[[0.0, 0.0], [0.132811, 0.022628], [2.473281, 0.417581], [3.083377, -0.867189], [3.95074, -0.61027], [4.368321, 1.766579], [4.207659, 3.661793], [2.762402, 5.396344], [0.931419, 5.235684], [0.0, 2.409051]]"
